gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ben-arous,El Mourouj,155000.0,110,3.0,1.0,20-30 ans,1er
ben-arous,Fouchana,225000.0,103,3.0,1.0,1-5 ans,1er
ben-arous,Boumhel,370000.0,67,1.0,1.0,5-10 ans,1er
ben-arous,Boumhel,244000.0,100,3.0,1.0,1-5 ans,
ben-arous,El Mourouj,255000.0,94,3.0,1.0,Bon état,
ben-arous,Megrine,248000.0,116,3.0,2.0,20-30 ans,1er
ben-arous,Ezzahra,515665.0,99,2.0,1.0,5-10 ans,
ben-arous,Borj Cedria,270000.0,122,2.0,1.0,Bon état,
ben-arous,Mornag,145000.0,64,1.0,1.0,Nouveau,
ben-arous,Rades,546222.0,67,2.0,1.0,20-30 ans,2ème
ben-arous,Mornag,445134.0,92,2.0,1.0,Nouveau,
ben-arous,El Mourouj,347200.0,115,2.0,2.0,Moins d'un an,
ben-arous,El Mourouj,290287.5,112,2.0,2.0,Moins d'un an,1er
ben-arous,Ezzahra,290287.5,125,2.0,1.0,Moins d'un an,1er
ben-arous,Boumhel,378092.28571428574,110,2.0,1.0,Nouveau,
ben-arous,Boumhel,196600.0,126,2.0,2.0,Nouveau,
ben-arous,El Mourouj,150000.0,115,2.0,2.0,Moins d'un an,5ème
ben-arous,Boumhel,462200.0,63,1.0,1.0,Moins d'un an,
ben-arous,El Mourouj,135000.0,115,2.0,1.0,Nouveau,1er
ben-arous,El Mourouj,180000.0,111,2.0,2.0,Moins d'un an,
ben-arous,Ezzahra,190000.0,125,2.0,1.0,Moins d'un an,
ben-arous,El Mourouj,482500.0,112,2.0,1.0,Moins d'un an,6ème
ben-arous,El Mourouj,219000.0,115,2.0,1.0,Nouveau,1er
ben-arous,El Mourouj,500362.2,100,6.0,4.0,Bon état,
ben-arous,Fouchana,160000.0,76,2.0,1.0,1-5 ans,
ben-arous,Fouchana,140000.0,98,2.0,,Nouveau,
ben-arous,El Mourouj,192545.54555626566,154,3.0,2.0,1-5 ans,2ème
ben-arous,El Mourouj,761500.0,112,2.0,1.0,Bon état,
ben-arous,Ben Arous,224600.0,300,4.0,1.0,10-20 ans,1er
ben-arous,El Mourouj,330000.0,103,2.0,1.0,Bon état,
ben-arous,El Mourouj,140000.0,85,3.0,1.0,10-20 ans,2ème
ben-arous,El Mourouj,150000.0,114,3.0,1.0,1-5 ans,5ème
ben-arous,El Mourouj,260000.0,102,2.0,1.0,Bon état,
ben-arous,Mornag,375333.3333333333,125,2.0,2.0,5-10 ans,5ème
ben-arous,Fouchana,375000.0,200,1.0,1.0,5-10 ans,
ben-arous,Borj Cedria,451200.0,70,2.0,1.0,5-10 ans,3ème
ben-arous,Fouchana,360000.0,87,3.0,1.0,5-10 ans,2ème
ben-arous,Megrine,260000.0,83,,,,
ben-arous,Borj Cedria,240000.0,80,2.0,1.0,1-5 ans,1er
ben-arous,Ezzahra,375000.0,134,2.0,,5-10 ans,
ben-arous,El Mourouj,165000.0,124,3.0,1.0,Bon état,
ben-arous,Boumhel,185000.0,300,2.0,,Moins d'un an,
ben-arous,Ben Arous,205000.0,125,2.0,2.0,5-10 ans,2ème
ben-arous,El Mourouj,166000.0,140,3.0,1.0,10-20 ans,
ben-arous,El Mourouj,360000.0,110,2.0,1.0,Bon état,4ème
ben-arous,Fouchana,95000.0,89,2.0,1.0,Moins d'un an,1er
ben-arous,Boumhel,220000.0,93,2.0,,,
ben-arous,Ezzahra,135000.0,75,,,,
ben-arous,Boumhel,145000.0,128,2.0,,,
ben-arous,El Mourouj,160000.0,94,2.0,1.0,Moins d'un an,
ben-arous,Ben Arous,340000.0,148,3.0,1.0,Nouveau,
ben-arous,Boumhel,195250.0,97,2.0,,,
ben-arous,Ben Arous,413000.0,171,3.0,1.0,Nouveau,
ben-arous,Ben Arous,230000.0,174,3.0,1.0,Nouveau,
ben-arous,Boumhel,140000.0,163,3.0,3.0,Moins d'un an,
ben-arous,Ben Arous,160000.0,197,2.0,2.0,Moins d'un an,3ème
ben-arous,Mornag,245000.0,102,2.0,1.0,Nouveau,
ben-arous,Boumhel,282000.0,114,2.0,1.0,Nouveau,
ben-arous,Boumhel,160000.0,62,1.0,1.0,Nouveau,3ème
ben-arous,Ben Arous,260000.0,174,3.0,1.0,Nouveau,
ben-arous,Mornag,280000.0,60,1.0,,,
ben-arous,Mornag,260000.0,92,1.0,,,
ben-arous,Mornag,150000.0,62,1.0,1.0,Moins d'un an,
ben-arous,Boumhel,125000.0,62,1.0,1.0,Moins d'un an,2ème
ben-arous,Boumhel,180000.0,114,2.0,1.0,Moins d'un an,
ben-arous,Fouchana,950000.0,107,3.0,,Moins d'un an,
ben-arous,Ben Arous,175000.0,107,2.0,2.0,Moins d'un an,2ème
ben-arous,Fouchana,210000.0,109,3.0,,Moins d'un an,
ben-arous,Boumhel,33433571.42857143,138,3.0,2.0,Moins d'un an,1er
ben-arous,Ben Arous,375000000.0,114,2.0,2.0,Moins d'un an,2ème
ben-arous,Fouchana,33331571.42857143,63,1.0,1.0,Moins d'un an,
ben-arous,Boumhel,437714.28571428574,150,3.0,3.0,Nouveau,3ème
ben-arous,Boumhel,107643571.42857143,111,2.0,2.0,Nouveau,1er
ben-arous,Fouchana,125396000.0,94,2.0,1.0,Moins d'un an,
ben-arous,Fouchana,596285.7142857143,89,2.0,1.0,Nouveau,
ben-arous,Fouchana,150790000.0,89,2.0,1.0,Moins d'un an,
ben-arous,Mornag,74715385.85714285,120,2.0,1.0,Nouveau,
ben-arous,Mornag,250116666.66666666,58,1.0,1.0,Moins d'un an,2ème
ben-arous,Ben Arous,250151666.66666666,57,1.0,1.0,Moins d'un an,2ème
la-manouba,La Manouba,250273333.33333334,169,3.0,2.0,Nouveau,
la-manouba,La Manouba,125337500.0,70,3.0,1.0,10-20 ans,
la-manouba,La Manouba,437714.28571428574,96,2.0,1.0,5-10 ans,1er
la-manouba,La Manouba,518214.28571428574,112,3.0,2.0,5-10 ans,
la-manouba,La Manouba,653571.4285714285,152,3.0,1.0,Nouveau,1er
la-manouba,La Manouba,107683285.71428572,100,3.0,1.0,1-5 ans,4ème
la-manouba,La Manouba,107908285.71428572,148,3.0,2.0,Nouveau,
la-manouba,La Manouba,375000000.0,108,3.0,1.0,Bon état,4ème
la-manouba,La Manouba,107487142.85714285,94,1.0,,Bon état,2ème
la-manouba,La Manouba,250156666.66666666,45,2.0,1.0,10-20 ans,
la-manouba,La Manouba,125630833.33333333,168,3.0,3.0,5-10 ans,2ème
la-manouba,La Manouba,33331571.42857143,76,2.0,1.0,5-10 ans,2ème
la-manouba,La Manouba,375000000.0,170,3.0,2.0,Moins d'un an,6ème
la-manouba,La Manouba,653571.4285714285,64,,,,
la-manouba,La Manouba,250200000.0,79,,,,
la-manouba,La Manouba,33218714.285714287,100,2.0,1.0,Moins d'un an,5ème
la-manouba,La Manouba,368428.5714285714,142,3.0,2.0,Nouveau,
la-manouba,La Manouba,107465071.57142857,186,2.0,1.0,Moins d'un an,
la-manouba,La Manouba,33260954.14285714,167,3.0,2.0,Moins d'un an,
la-manouba,La Manouba,33159571.42857143,141,3.0,2.0,Moins d'un an,6ème
la-manouba,La Manouba,107433571.42857143,99,2.0,1.0,Moins d'un an,6ème
la-manouba,La Manouba,107405057.14285715,100,2.0,1.0,5-10 ans,2ème
la-manouba,La Manouba,260070000.0,186,2.0,1.0,Moins d'un an,
la-manouba,La Manouba,520000000.0,78,,,,
la-manouba,La Manouba,107376428.57142857,88,,,,
la-manouba,La Manouba,107367571.42857143,105,,,,
la-manouba,La Manouba,450142.85714285716,98,,,,
la-manouba,La Manouba,33420714.285714287,71,1.0,1.0,Bon état,
la-manouba,La Manouba,520000000.0,300,15.0,7.0,10-20 ans,3ème
la-manouba,La Manouba,107249285.71428572,70,2.0,1.0,Bon état,
la-manouba,La Manouba,520000000.0,160,3.0,2.0,Nouveau,
la-manouba,La Manouba,150145200.0,56,1.0,1.0,Bon état,
la-manouba,La Manouba,173538000.0,101,3.0,1.0,Bon état,
la-manouba,La Manouba,150107000.0,95,3.0,1.0,Bon état,
la-manouba,La Manouba,375000000.0,82,2.0,1.0,10-20 ans,3ème
la-manouba,La Manouba,250116666.66666666,85,,,,
la-manouba,La Manouba,173435000.0,150,3.0,1.0,Moins d'un an,4ème
la-manouba,La Manouba,150153600.0,67,2.0,1.0,Bon état,
la-manouba,La Manouba,150153600.0,120,2.0,2.0,Moins d'un an,3ème
la-manouba,La Manouba,107337714.28571428,127,3.0,1.0,Bon état,
la-manouba,La Manouba,33158714.285714287,70,1.0,1.0,Nouveau,
la-manouba,La Manouba,107350285.71428572,87,,,,
la-manouba,La Manouba,260189000.0,148,3.0,1.0,Bon état,
la-manouba,La Manouba,520000000.0,141,2.0,,,
la-manouba,La Manouba,,87,,,,
la-manouba,La Manouba,,100,,,,
la-manouba,La Manouba,,120,,,,
la-manouba,La Manouba,,100,2.0,1.0,Moins d'un an,2ème
la-manouba,La Manouba,,45,1.0,1.0,10-20 ans,
la-manouba,La Manouba,,74,1.0,,10-20 ans,1er
la-manouba,La Manouba,,87,2.0,1.0,Bon état,
la-manouba,La Manouba,,140,3.0,1.0,Moins d'un an,1er
la-manouba,La Manouba,,300,8.0,4.0,Bon état,
la-manouba,La Manouba,,58,1.0,1.0,Nouveau,
la-manouba,La Manouba,,90,2.0,1.0,5-10 ans,2ème
