gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ben-arous,Boumhel,,120,1.0,,1-5 ans,
ben-arous,El Mourouj,,140,3.0,1.0,10-20 ans,
ben-arous,El Mourouj,,110,2.0,1.0,Bon état,4ème
ben-arous,Fouchana,163000.0,89,2.0,1.0,Moins d'un an,1er
ben-arous,Boumhel,275000.0,93,2.0,,,
ben-arous,Ezzahra,160000.0,75,,,,
ben-arous,Boumhel,378000.0,128,2.0,,,
ben-arous,El Mourouj,,94,2.0,1.0,Moins d'un an,
ben-arous,Ben Arous,355000.0,148,3.0,1.0,Nouveau,
ben-arous,Boumhel,289000.0,97,2.0,,,
ben-arous,Ben Arous,398000.0,171,3.0,1.0,Nouveau,
ben-arous,Ben Arous,403000.0,174,3.0,1.0,Nouveau,
ben-arous,Boumhel,520000.0,163,3.0,3.0,Moins d'un an,
ben-arous,Ben Arous,346000.0,197,2.0,2.0,Moins d'un an,3ème
ben-arous,Mornag,,102,2.0,1.0,Nouveau,
ben-arous,Boumhel,370000.0,114,2.0,1.0,Nouveau,
ben-arous,Boumhel,225000.0,62,1.0,1.0,Nouveau,3ème
ben-arous,Ben Arous,391000.0,174,3.0,1.0,Nouveau,
ben-arous,Mornag,155000.0,60,1.0,,,
ben-arous,Mornag,230000.0,92,1.0,,,
ben-arous,Mornag,155000.0,62,1.0,1.0,Moins d'un an,
ben-arous,Boumhel,225000.0,62,1.0,1.0,Moins d'un an,2ème
ben-arous,Boumhel,370000.0,114,2.0,1.0,Moins d'un an,
ben-arous,El Mourouj,,101,1.0,,Bon état,
ben-arous,Fouchana,244000.0,107,3.0,,Moins d'un an,
ben-arous,Ben Arous,255000.0,107,2.0,2.0,Moins d'un an,2ème
ben-arous,Fouchana,248000.0,109,3.0,,Moins d'un an,
ben-arous,Boumhel,515665.0,138,3.0,2.0,Moins d'un an,1er
ben-arous,Ben Arous,270000.0,114,2.0,2.0,Moins d'un an,2ème
ben-arous,Fouchana,145000.0,63,1.0,1.0,Moins d'un an,
ben-arous,Boumhel,546222.0,150,3.0,3.0,Nouveau,3ème
ben-arous,Boumhel,445134.0,111,2.0,2.0,Nouveau,1er
ben-arous,Fouchana,,94,2.0,1.0,Moins d'un an,
ben-arous,Fouchana,,89,2.0,1.0,Nouveau,
ben-arous,Fouchana,,89,2.0,1.0,Moins d'un an,
ben-arous,Mornag,,120,2.0,1.0,Nouveau,
ben-arous,Mornag,,58,1.0,1.0,Moins d'un an,2ème
ben-arous,Ben Arous,150000.0,57,1.0,1.0,Moins d'un an,2ème
la-manouba,La Manouba,462200.0,169,3.0,2.0,Nouveau,
la-manouba,La Manouba,135000.0,70,3.0,1.0,10-20 ans,
la-manouba,La Manouba,180000.0,96,2.0,1.0,5-10 ans,1er
la-manouba,La Manouba,190000.0,112,3.0,2.0,5-10 ans,
la-manouba,La Manouba,,152,3.0,1.0,Nouveau,1er
la-manouba,La Manouba,219000.0,100,3.0,1.0,1-5 ans,4ème
la-manouba,La Manouba,,148,3.0,2.0,Nouveau,
la-manouba,La Manouba,160000.0,108,3.0,1.0,Bon état,4ème
la-manouba,La Manouba,140000.0,94,1.0,,Bon état,2ème
la-manouba,La Manouba,,45,2.0,1.0,10-20 ans,
la-manouba,La Manouba,,168,3.0,3.0,5-10 ans,2ème
la-manouba,La Manouba,,120,1.0,,5-10 ans,4ème
la-manouba,La Manouba,,86,1.0,,20-30 ans,2ème
la-manouba,La Manouba,,76,2.0,1.0,5-10 ans,2ème
la-manouba,La Manouba,330000.0,170,3.0,2.0,Moins d'un an,6ème
la-manouba,La Manouba,,3,,,,
la-manouba,La Manouba,140000.0,64,,,,
la-manouba,La Manouba,,3,2.0,,Nouveau,
la-manouba,La Manouba,150000.0,79,,,,
la-manouba,La Manouba,,4,2.0,,Nouveau,
la-manouba,La Manouba,,75,1.0,,,
la-manouba,La Manouba,260000.0,100,2.0,1.0,Moins d'un an,5ème
la-manouba,La Manouba,,57,1.0,,,
la-manouba,La Manouba,,125,1.0,,,
la-manouba,La Manouba,,142,3.0,2.0,Nouveau,
la-manouba,La Manouba,375000.0,186,2.0,1.0,Moins d'un an,
la-manouba,La Manouba,451200.0,167,3.0,2.0,Moins d'un an,
la-manouba,La Manouba,,68,1.0,,,
la-manouba,La Manouba,360000.0,141,3.0,2.0,Moins d'un an,6ème
la-manouba,La Manouba,,107,1.0,,,
la-manouba,La Manouba,,101,1.0,,,
la-manouba,La Manouba,260000.0,99,2.0,1.0,Moins d'un an,6ème
la-manouba,La Manouba,240000.0,100,2.0,1.0,5-10 ans,2ème
la-manouba,La Manouba,375000.0,186,2.0,1.0,Moins d'un an,
la-manouba,La Manouba,165000.0,78,,,,
la-manouba,La Manouba,185000.0,88,,,,
la-manouba,La Manouba,145000.0,105,,,,
la-manouba,La Manouba,205000.0,98,,,,
la-manouba,La Manouba,160000.0,71,1.0,1.0,Bon état,
la-manouba,La Manouba,380000.0,450,15.0,7.0,10-20 ans,3ème
la-manouba,La Manouba,,70,2.0,1.0,Bon état,
la-manouba,La Manouba,360000.0,160,3.0,2.0,Nouveau,
la-manouba,La Manouba,95000.0,56,1.0,1.0,Bon état,
la-manouba,La Manouba,220000.0,101,3.0,1.0,Bon état,
la-manouba,La Manouba,135000.0,95,3.0,1.0,Bon état,
la-manouba,La Manouba,145000.0,82,2.0,1.0,10-20 ans,3ème
la-manouba,La Manouba,160000.0,85,,,,
la-manouba,La Manouba,340000.0,150,3.0,1.0,Moins d'un an,4ème
la-manouba,La Manouba,,67,2.0,1.0,Bon état,
la-manouba,La Manouba,,120,2.0,2.0,Moins d'un an,3ème
la-manouba,La Manouba,230000.0,127,3.0,1.0,Bon état,
la-manouba,La Manouba,140000.0,70,1.0,1.0,Nouveau,
la-manouba,La Manouba,160000.0,87,,,,
la-manouba,La Manouba,245000.0,148,3.0,1.0,Bon état,
la-manouba,La Manouba,282000.0,141,2.0,,,
la-manouba,La Manouba,160000.0,87,,,,
la-manouba,La Manouba,260000.0,100,,,,
la-manouba,La Manouba,280000.0,120,,,,
la-manouba,La Manouba,260000.0,100,2.0,1.0,Moins d'un an,2ème
la-manouba,La Manouba,150000.0,45,1.0,1.0,10-20 ans,
la-manouba,La Manouba,125000.0,74,1.0,,10-20 ans,1er
la-manouba,La Manouba,180000.0,87,2.0,1.0,Bon état,
la-manouba,La Manouba,380000.0,140,3.0,1.0,Moins d'un an,1er
la-manouba,La Manouba,950000.0,600,8.0,4.0,Bon état,
la-manouba,La Manouba,175000.0,58,1.0,1.0,Nouveau,
la-manouba,La Manouba,210000.0,90,2.0,1.0,5-10 ans,2ème
